frame,time_sec,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true
167,8.35,35.68893528183716,524.2382824134365,516.179467384627,515.2682935737569,0.911173810870082,120.34822729183881,120.34822729183881,120.34822729183881,123.64967903621616,119.97552223995451,104.37684411221994,0.5610760545533566,40408.073759038874,43138.0,-2729.9262409611256,43665.0,0.0,0.5610760545533566,37.089374774934726,39.270805102875215,37.089374774934726,39.270805102875215,111.15420151103166,87.19701219653444,241.4680737992509,0.9578135893376583,516.5616119081557,524.2394188766713,0.0007397849834739345,2.1678324708673813e-06
168,8.4,35.782881002087684,523.2387487665035,516.1611486508257,515.2500731836589,0.9110754671668246,120.36493101278437,120.36493101278437,120.36493101278437,123.64886416103553,119.99217423133727,104.37315188585214,0.5610760621872924,40412.24957826063,43131.0,-2718.7504217393725,43657.0,0.0,0.5610760621872924,37.08805388617919,39.269406546856146,37.08805388617919,39.269406546856146,111.15025112837893,87.19391199683724,241.45952509257418,0.9578135887836937,516.5616119081557,524.2394188766713,0.0007752478080024217,0.0019088036384444784
169,8.45,35.87682672233821,523.2389153710637,516.1419554966224,515.2309830649152,0.9109724317071368,120.38243206597811,120.38243206597811,120.38243206597811,123.6478407637162,120.00962108571906,104.36928341550384,0.5610760701859108,40416.62429883551,43139.0,-2722.375701164492,43665.0,0.0,0.5610760701859108,37.086669946733096,39.26794123281246,37.086669946733096,39.26794123281246,111.14611217967958,87.19066381344794,241.45056832394928,0.9578135882032656,516.5616119081557,524.2394188766713,0.0008124034033096805,0.001908485836016216
170,8.5,35.970772442588725,523.2388297486241,516.1218465135954,515.210982031032,0.9108644825633974,120.40076820954103,120.40076820954103,120.40076820954103,123.64836860343509,120.02790044428822,104.36523035504675,0.5610760785665091,40421.20729802786,43148.0,-2726.792701972139,43674.0,0.0,0.5610760785665091,37.08521997083095,39.266405999417884,37.08521997083095,39.266405999417884,111.14177573535768,87.187260638579,241.4411841694099,0.957813587595118,516.5616119081557,524.2394188766713,0.000851331931027155,0.001908649162993492
171,8.55,36.06471816283925,523.2386191928514,516.1007783648573,515.1900269773625,0.9107513874947699,120.41997896008031,120.41997896008031,120.41997896008031,123.64964981804138,120.04705170127336,104.36098396965346,0.5610760873471933,40426.008385715,43144.0,-2717.991614284998,43670.0,0.0,0.5610760873471933,37.08370083365611,39.26479753811884,37.08370083365611,39.26479753811884,111.1372324499722,87.1836951380796,241.43135240503057,0.9578135869579374,516.5616119081557,524.2394188766713,0.0008921172860600901,0.001909050803475143
172,8.6,36.15866388308977,523.2387170622711,516.0787056984299,515.1680727949398,0.9106329034900682,120.44010567168239,120.44010567168239,120.44010567168239,123.64905721315353,120.06711608269191,104.35653511833794,0.5610760965469145,40431.037823414066,43140.0,-2708.962176585934,43666.0,0.0,0.5610760965469145,37.082109265095816,39.263112386522266,37.082109265095816,39.263112386522266,111.1324725435378,87.17995963677578,241.4210518664982,0.9578135862903482,516.5616119081557,524.2394188766713,0.0009348472642827232,0.0019088641150725172
173,8.65,36.25260960334029,523.238730329705,516.0555810570419,515.1450722807558,0.9105087762860649,120.46119161816719,120.46119161816719,120.46119161816719,123.64897649061426,120.08813672834965,104.35187423577207,0.5610761061855062,40436.30634405353,43139.0,-2702.6936559464666,43665.0,0.0,0.5610761061855062,37.08044184323629,39.26134692150811,37.08044184323629,39.26134692150811,111.12748578207282,87.17604610320558,241.41026040701908,0.9578135855909113,516.5616119081557,524.2394188766713,0.0009796137371581581,0.0019088388071054618
174,8.7,36.34655532359081,523.2386420783921,516.0313547842338,515.1209760443642,0.9103787398696568,120.48328207870966,120.48328207870966,120.48328207870966,123.6495116924404,120.11015877719693,104.34699131336157,0.5610761162837264,40441.825172508514,43148.0,-2706.174827491486,43674.0,0.0,0.5610761162837264,37.078694987593515,39.25949735206268,37.078694987593515,39.25949735206268,111.12226145735181,87.17194613372823,241.3989548534976,0.9578135848581201,516.5616119081557,524.2394188766713,0.0010265128335090745,0.001909007148725328
175,8.75,36.44050104384134,523.2382731122354,516.0059749266571,515.0957324106973,0.9102425159597942,120.50642442693386,120.50642442693386,120.50642442693386,124.11304556116269,120.13322945614698,104.34187587955208,0.561076126863295,40447.60604691968,43161.0,-2713.393953080318,43687.0,0.0,0.561076126863295,37.07686495206865,39.25755971181877,37.07686495206865,39.25755971181877,111.11678836583691,87.16765093599139,241.3871109609414,0.9578135840903984,516.5616119081557,524.2394188766713,0.0010756451286537683,0.0019097109610357599
176,8.8,36.534446764091854,523.2382072589696,515.9793871324445,515.0692873189784,0.910099813466104,120.53066822358605,120.53066822358605,120.53066822358605,124.24099701447929,120.15739817246195,104.33651697934388,0.5610761379469404,40453.661240813504,43165.0,-2711.3387591864957,43691.0,0.0,0.5610761379469404,37.07494781761984,39.255529851298206,37.07494781761984,39.255529851298206,111.11105478676257,87.16315131173081,241.37470336503304,0.9578135832860974,516.5616119081557,524.2394188766713,0.0011271158411491067,0.001909836577812185
177,8.85,36.628392484342385,522.2383793022586,515.9515345455465,515.0415842176153,0.9099503279311421,120.55606531289148,120.55606531289148,120.55606531289148,124.2405359839889,120.1827166098113,104.33090315299486,0.561076149558443,40460.00358604218,43166.0,-2705.9964139578224,43691.0,0.0,0.561076149558443,37.072939484644664,39.253403429843786,37.072939484644664,39.253403429843786,111.10504845934987,87.15843763889,241.36170553281812,0.9578135824434896,516.5616119081557,524.2394188766713,0.0011810350373416822,0.0038170337871585858
178,8.9,36.7223382045929,522.2383388836449,515.9223576959095,515.0125639549636,0.9097937409458154,120.5826699226995,120.5826699226995,120.5826699226995,124.34253932433182,120.20923882810675,104.32502241388136,0.5610761617226802,40466.64649655878,43178.0,-2711.35350344122,43703.0,0.0,0.5610761617226802,37.07083566506099,39.251175907238235,37.07083566506099,39.251175907238235,111.09875655912398,87.15349985303425,241.348089711452,0.9578135815607723,516.5616119081557,524.2394188766713,0.0012375178439699708,0.0038171108866903447
179,8.95,36.816283924843425,522.2127402161468,515.89179438539,514.9821646658436,0.9096297195463876,120.61053876851871,120.61053876851871,120.61053876851871,124.39303905458341,120.23702136721535,104.31886222550557,0.561076174465679,40473.603993043966,43186.0,-2712.3960069560344,43711.0,0.0,0.561076174465679,37.06863187408178,39.248842534991525,37.06863187408178,39.248842534991525,111.09216567331413,87.14832742804424,241.3338268749583,0.957813580636055,516.5616119081557,524.2394188766713,0.0012966846690202205,0.0038659409947980894
180,9.0,36.91022964509395,522.2126700998454,515.8597795692968,514.950321653708,0.9094579155888596,120.63973116154278,120.63973116154278,120.63973116154278,124.39246842356133,120.26612335465056,104.31240947761611,0.5610761878146625,40480.89072839718,43201.0,-2720.1092716028215,43726.0,0.0,0.5610761878146625,37.06632342167442,39.24639834730033,37.06632342167442,39.24639834730033,111.08526177530678,87.14290935606846,241.31888666894687,0.9578135796673619,516.5616119081557,524.2394188766713,0.0013586614310464595,0.0038660747434231535
181,9.05,37.004175365344466,522.212835271098,515.8262452334437,514.9169672683464,0.9092779650973171,120.67030912076292,120.67030912076292,120.67030912076292,124.39382412092306,120.2966066173377,104.3056504614251,0.5610762017981032,40488.52201410387,43214.0,-2725.4779858961265,43739.0,0.0,0.5610762017981032,37.063905403695266,39.24383815166078,37.063905403695266,39.24383815166078,111.07803019813588,87.13723412671891,241.3032373532329,0.957813578652627,516.5616119081557,524.2394188766713,0.0014235797971814401,0.0038657596750655276
182,9.1,37.09812108559499,522.2127648731775,515.7911202666276,514.8820307790385,0.9090894875890854,120.70233748926043,120.70233748926043,120.70233748926043,124.44425058132796,120.32853579754628,104.29857084390483,0.561076216445778,40496.51384748985,43224.0,-2727.4861525101514,43749.0,0.0,0.561076216445778,37.061372692696594,39.24115651913428,37.061372692696594,39.24115651913428,111.07045560698212,87.13128970548905,241.2868457423255,0.9578135775896892,516.5616119081557,524.2394188766713,0.0014915774300028328,0.003865893960885991
183,9.15,37.19206680584551,522.2127094484056,515.7543303284257,514.8454382430428,0.9088920853828313,120.73588405476642,120.73588405476642,120.73588405476642,124.4437314055973,120.36197847307632,104.29115564114016,0.561076231788825,40504.88293986902,43242.0,-2737.1170601309786,43767.0,0.0,0.561076231788825,37.05871992839372,39.23834777425577,37.05871992839372,39.23834777425577,111.06252197066544,87.1250635113808,241.26967714372995,0.9578135764762896,516.5616119081557,524.2394188766713,0.0015627982434620602,0.003865999685045529
184,9.2,37.28601252609603,522.2127531404877,515.715797712217,514.8071123693499,0.908685342867102,120.77101967457074,120.77101967457074,120.77101967457074,124.88286749533833,120.39700528178058,104.28338919071462,0.5610762478598016,40513.646745588936,43249.0,-2735.353254411064,43774.0,0.0,0.5610762478598016,37.055941507789576,39.23540598457504,37.055941507789576,39.23540598457504,111.05421253210815,87.11854239372582,241.25169529401836,0.9578135753100636,516.5616119081557,524.2394188766713,0.0016373926680581796,0.0038659163412896325
185,9.25,37.379958246346554,522.2127229983485,515.6754412033674,514.7669723776046,0.9084688257628386,120.80781840485439,120.80781840485439,120.80781840485439,124.88297780898293,120.43369005049628,104.27525512312715,0.5610762646927432,40522.82349197712,43258.0,-2735.1765080228797,43783.0,0.0,0.5610762646927432,37.053031574950076,39.23232494983307,37.053031574950076,39.23232494983307,111.0455097777521,87.11171260818537,241.23286229264681,0.9578135740885431,516.5616119081557,524.2394188766713,0.0017155179253734998,0.0038659738381855435
186,9.3,37.47390396659708,522.2129037484794,515.6331759324792,514.7249338521344,0.9082420803447349,120.84635763451126,120.84635763451126,120.84635763451126,124.88230629451391,120.4721099284526,104.26673633220946,0.5610762823232296,40532.43221018402,43283.0,-2750.5677898159774,43808.0,0.0,0.5610762823232296,37.04998401042294,39.22909819075801,37.04998401042294,39.22909819075801,111.03639540591556,87.1045597919155,241.21313853346714,0.9578135728091448,516.5616119081557,524.2394188766713,0.0017973383121655528,0.0038656290527221415
187,9.35,37.567849686847595,522.2125166996364,515.5889132236658,514.6809085910186,0.9080046326472484,120.88671822351537,120.88671822351537,120.88671822351537,124.88371610135272,120.51234552520914,104.25781494454253,0.5610763007884484,40542.49276691787,43300.0,-2757.5072330821276,43825.0,0.0,0.5610763007884484,37.046792420299724,39.22571893748369,37.046792420299724,39.22571893748369,111.02685029407478,87.0970689378924,241.19248263391523,0.9578135714691701,516.5616119081557,524.2394188766713,0.0018830254940872537,0.003866367358216105
188,9.4,37.661795407098126,522.2125965370706,515.542560437791,514.6348044501517,0.907755987639348,120.92898464587772,120.92898464587772,120.92898464587772,124.88343374772495,120.55448105317035,104.24847228785723,0.5610763201272626,40553.02589705999,43311.0,-2757.97410294001,43836.0,0.0,0.5610763201272626,37.04345012491271,39.222180117581956,37.04345012491271,39.222180117581956,111.01685446506053,87.0892243683835,241.17085136185236,0.9578135700657984,516.5616119081557,524.2394188766713,0.0019727588091579262,0.003866215066283485
189,9.45,37.75574112734864,522.2123278669451,515.4940208106447,514.5865251822638,0.9074956283808433,120.9732451372242,120.9732451372242,120.9732451372242,125.22743149128563,120.5986044747062,104.2386888584139,0.561076340380279,40564.05323714476,43317.0,-2752.9467628552375,43842.0,0.0,0.561076340380279,37.03995014716856,39.21847434371091,37.03995014716856,39.21847434371091,111.006387052163,87.08100970756254,241.14819956003964,0.957813568596082,516.5616119081557,524.2394188766713,0.0020667255810344898,0.0038667275613684104
190,9.5,37.849686847599166,522.2122390128732,515.443193286032,514.5359702708879,0.9072230151441545,121.01959184701035,121.01959184701035,121.01959184701035,125.22899769030363,120.64480765389564,104.22844428735658,0.5610763615899219,40575.59735968248,43319.0,-2743.402640317523,43844.0,0.0,0.5610763615899219,37.03628520051412,39.2145939008733,37.03628520051412,39.2145939008733,110.9954262631401,87.0724078532649,241.12448006823962,0.9578135670569436,516.5616119081557,524.2394188766713,0.0021651214421301024,0.003866897052766216
191,9.55,37.94363256784969,522.2121072147704,515.3899723437823,514.4830347592648,0.90693758451755,121.06812099537173,121.06812099537173,121.06812099537173,125.23128120663812,120.6931865128912,104.21771730604377,0.561076383800509,40587.681808297195,43339.0,-2751.318191702805,43864.0,0.0,0.561076383800509,37.03244767653722,39.21053073328591,37.03244767653722,39.21053073328591,110.98394934312991,87.0634009478822,241.09964364294711,0.9578135654451654,516.5616119081557,524.2394188766713,0.0022681506665688245,0.0038671484609931195
192,9.6,38.03757828810021,522.2120995838372,515.3342478227032,514.4276090742201,0.9066387484831466,121.11893303458929,121.11893303458929,121.11893303458929,125.23141201861506,120.74384119288429,104.20648571035778,0.5610764070583237,40600.33113364449,43356.0,-2755.6688663555105,43881.0,0.0,0.5610764070583237,37.02842963220186,39.206276430868,37.02842963220186,39.206276430868,110.97193253647356,87.05397034840092,241.07363887475887,0.9578135637573888,516.5616119081557,524.2394188766713,0.00237602651292379,0.0038671630171919213
193,9.65,38.13152400835073,522.2116874452904,515.275904738514,514.3695788450475,0.9063258934664873,121.1721328151265,121.1721328151265,121.1721328151265,125.23826670320327,120.79687621962819,104.19472632400371,0.5610764314116983,40613.57093006544,43356.0,-2742.4290699345584,43881.0,0.0,0.5610764314116983,37.024222776722354,39.20182221534026,37.024222776722354,39.20182221534026,110.95935104745612,87.04409659559411,241.04641210340114,0.9578135619901046,516.5616119081557,524.2394188766713,0.002488971576676713,0.003867949181932673
194,9.7,38.225469728601254,522.2115621771949,515.214823096852,514.3088247174851,0.9059983793669062,121.22782975617137,121.22782975617137,121.22782975617137,125.24027425510903,120.85240067345187,104.18241496081427,0.5610764569110933,40627.42787292609,43370.0,-2742.5721270739086,43895.0,0.0,0.5610764569110933,37.01981845808253,39.1971589259536,37.01981845808253,39.1971589259536,110.9461789999836,87.03375938237775,241.0179073304545,0.9578135601396528,516.5616119081557,524.2394188766713,0.002607218152213653,0.003868188134004913
195,9.75,38.31941544885177,522.2116827502293,515.1508777014387,514.2452221628779,0.9056555385608362,121.2861380205874,121.2861380205874,121.2861380205874,125.41274943855277,120.91052836366914,104.16952638607773,0.5610764836091819,40641.92975658015,43387.0,-2745.0702434198465,43912.0,0.0,0.5610764836091819,37.01520764920563,39.192277004844186,37.01520764920563,39.192277004844186,110.93238939621875,87.02293752134739,240.98806612982278,0.9578135582022088,516.5616119081557,524.2394188766713,0.0027310086041929527,0.003867958137880878
196,9.8,38.413361169102295,522.2114535877207,515.0839379575555,514.1786412826684,0.9052966748870404,121.34717669414813,121.34717669414813,121.34717669414813,125.36599732580831,120.9713780072582,104.15603427692119,0.5610765115609372,40657.10553288352,43412.0,-2754.894467116479,43937.0,0.0,0.5610765115609372,37.01038093378626,39.187166482033774,37.01038093378626,39.187166482033774,110.91795407420358,87.01160891152347,240.9568275560084,0.9578135561737839,516.5616119081557,524.2394188766713,0.00286059574799169,0.0038683952711836556
