frame,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px,time_sec,temperature_c,austenite_fraction,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,diameter_true_px,diameter_max_feret_true_px,area_proj_true_px2,area_proj_true_norm,area_proj_model_true_px2,area_proj_raster_true_px2,area_proj_contour_true_px2
134,126.03881803823376,200.1860332197456,453.8990720036714,186.040608162827,0.9884949273088588,341.97497543127474,391.7914847286764,307.6913046470237,403.4066305631796,11.61514583450321,0.0296462436965595,81.17212972094667,81.2367348304747,35.19366455078125,82.04836459089606,81.0867586833561,78.12456451594798,81.17212972094667,152.0,0.611764705882353,22915.56715404224,22625.5,290.0671540422409,9286.0,9561.0,454.0,0.0474845727434368,1,0,1.8888888888888888,0.9276018099547512,3.964227622681989,3.666644178191321,0.611764705882353,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,60,11.744572366120869,0.0,132,388.9070774781716,22921.82955718539,0.2060576460477055,0.4737158315417549,420.4172446456188,341.9944612110107,0.0680889289902269,5.697688689731972e-05,0.106975556368945,0.0520079934199301,0.0427920543009459,1.0,341.9737757940734,388.9070774781716,81.1922584847297,78.10186527002912,22921.82955718539,248.0,9286.0,11.72504221559609,6.7,40.1128,0.003292,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25259.584,25274.0,26105.0
135,126.0379140780387,200.12598099402047,453.8778037753201,186.04136765730496,0.9885618518906464,341.9737757940734,391.6908766507204,307.6913046470237,401.9062808623011,10.215404211580733,0.0260802710007719,81.17196131591781,81.23643979299739,35.19366455078125,82.05432742161081,81.08675761406263,78.14751111223185,81.17196131591781,152.0,0.611764705882353,22919.329232916643,22632.5,286.8292329166434,9274.0,9547.0,454.0,0.0475542055095841,1,0,1.8888888888888888,0.9276018099547512,3.969415642198544,3.660401943229862,0.611764705882353,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,60,10.5944512144163,0.0,132,386.5654720883027,22921.82955718539,0.0600590289513119,0.0212817849125638,420.4172446456188,341.9944612110107,0.0683282342976027,6.048465482166865e-05,0.106981966716267,0.0735924311076688,0.0427867170634636,1.0,341.9737757940734,387.61938447354447,81.19295578542176,78.12456451594798,22921.82955718539,248.0,9280.0,11.823192376224142,6.75,40.2256,0.003934,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25256.7754,25274.0,26105.0
136,303.2520482646016,158.92480549629155,473.3891149476655,184.43502663800857,0.9579103922662204,183.97390844106843,174.69300055334168,181.56125236445044,188.81071745194785,14.117716898606147,0.0808144393529686,60.320865984195045,66.27804588898151,30.79986572265625,66.45779125148327,63.73084480659249,51.78708003173722,60.320865984195045,8.0,0.5434782608695652,6990.647289347647,5070.0,1920.6472893476464,4813.0,5379.0,642.0,0.1193530395984383,2,0,3.1578947368421053,0.9325513196480938,41.19015764546955,13.131581199552476,0.5434782608695652,0.0,16.0,0.0,16.0,100.0,40.0,28.0,0.7608695652173914,31,181.940611788264,0.0682864450127878,60,379.1066944176745,22921.82955718539,181.940611788264,19.57732349261168,420.4172446456188,341.9944612110107,0.5844770813323912,0.4620558830408763,0.951265576313252,0.1423459121830542,0.0,1.0,341.9737757940734,387.61938447354447,81.20482466858441,78.12470147719634,22921.82955718539,244.0,9280.0,11.823192376224142,6.8,40.3383,0.004644,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25253.666,25274.0,26105.0
137,303.30577130302686,158.94001291146304,473.3843833347163,184.71069198632915,0.9581767441860464,184.05605612608468,174.60956758354783,181.5559222990464,188.811479022864,14.201911439316149,0.0813352420251585,59.8219186495146,67.08200251898168,30.79986572265625,67.26191850348539,63.73141595366815,51.78702485980301,59.8219186495146,8.0,0.5434782608695652,6992.309783182556,5071.5,1920.809783182556,4813.0,5375.0,637.0,0.1185116279069767,2,0,3.5294117647058822,0.9262536873156342,41.1654438423075,13.211882837389169,0.5434782608695652,0.0,16.0,0.0,16.0,100.0,40.0,28.0,0.7608695652173914,30,7.407412065456099,0.0,60,379.1066944176745,22921.82955718539,0.0558339532349002,0.2757059528298431,420.4172446456188,341.9944612110107,0.5846755341096177,0.4618156812413343,0.950826614273679,0.1423459121830542,0.0,1.0,341.9737757940734,386.5654720883027,81.20482466858441,78.12612694069358,22921.82955718539,244.0,9280.0,11.823192376224142,6.85,40.4511,0.005424,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25250.2461,25274.0,26105.0
138,303.3058288078945,158.94002850857535,473.3855428890965,184.7105253340945,0.9582122905027932,184.0556776064224,174.6120590744577,157.54620188881697,190.02948410764753,15.41742503318983,0.0882953051175896,59.82197587119162,67.08200087761037,30.79986572265625,67.26193958797539,63.73149188381417,51.78701739350845,59.82197587119162,8.0,0.5434782608695652,6994.809632520875,5072.0,1922.8096325208753,4809.0,5370.0,637.0,0.1186219739292365,2,0,3.5294117647058822,0.9230769230769232,42.29998783738251,13.19065096357428,0.5434782608695652,0.0,16.0,0.0,16.0,100.0,40.0,28.0,0.7608695652173914,30,8.555369498574349,0.0,60,379.1066944176745,22921.82955718539,5.958254538702083e-05,0.0011714688762142,420.4172446456188,341.9944612110107,0.5846696078757592,0.4618167880418975,0.9508286369206098,0.1423459121830542,0.0,1.0,341.974674103406,385.4968699138587,81.20482466858441,78.14751111223185,22921.82955718539,244.0,9280.0,11.69721830816087,6.9,40.5639,0.006277,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25246.5117,25274.0,26105.0
139,126.0373661627597,200.12289065316517,454.0347852003474,186.03549567692667,0.9884070145962408,341.97365703749625,379.1066944176745,617.0793859378782,391.5235253007609,12.416830883086448,0.0327528663194916,81.23641058741052,82.05116140710564,35.19366455078125,82.10096402332243,81.20187525313838,78.17052211142658,81.23641058741052,136.0,0.6235294117647059,22940.90446355408,9139.0,13801.90446355408,9247.0,9523.0,453.0,0.0475690433686863,1,0,1.8888888888888888,0.92638731596829,3.968594229749251,3.701002875288774,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,64,181.98938425905465,0.0800511508951407,128,379.1066944176745,22933.98682566502,181.98938425905465,19.39606582629751,420.4172446456188,341.9944612110107,0.0982608367141697,6.0831901899094376e-05,0.1069826013005441,0.1423459121830542,0.0448292989854494,1.0,341.974674103406,385.4968699138587,81.23641058741052,78.17052211142658,22933.98682566502,244.0,9274.0,11.69721830816087,6.95,40.6767,0.007204,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25242.4531,25274.0,26105.0
140,126.03719839586952,200.12850010889883,453.3357571016117,186.04673358852335,0.98889470927187,341.9801420702651,387.61938447354447,364.4073586141067,401.35069947114306,13.731314997598588,0.0354247376359882,81.2380057798899,82.05076825018288,35.19366455078125,82.06905331761719,81.21473652658754,78.19471778314974,81.2380057798899,136.0,0.6235294117647059,22941.887423036824,22583.0,358.88742303682375,9280.0,9545.0,448.0,0.0469355683603981,1,0,2.0,0.9418604651162792,3.672572048805956,3.6260166143025474,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,67,12.229433389664706,0.0,131,383.00735909528834,22934.795473666953,0.0056119639483301,0.6991184259331142,420.4172446456188,341.9944612110107,0.0780126424160372,4.186951067819411e-05,0.1069479480633853,0.1063903860986898,0.0448798552019126,1.0,341.974674103406,384.8728319013278,81.2366607200113,78.19372975478734,22934.795473666953,244.0,9274.0,11.69721830816087,7.0,40.7895,0.008206,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25238.0625,25274.0,26105.0
141,126.034061126497,200.12798980680984,454.3124254294304,186.03413306532175,0.9885583046246998,341.974674103406,389.0431432923305,364.17900011334194,399.9432847042788,10.900141411948312,0.0280178216732066,81.2366607200113,82.09722515157998,35.19366455078125,82.09722515157998,81.21359883648539,78.19372975478734,81.2366607200113,132.0,0.6235294117647059,22934.795473666953,22570.5,364.2954736669526,9305.0,9579.0,448.0,0.0467689737968472,1,0,2.0,0.9418604651162792,3.6963604204259206,3.6010818384786205,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,64,10.1117426122983,0.0,131,385.4968699138587,22940.90446355408,0.00317850080034,0.9767496074988784,420.4172446456188,341.9944612110107,0.0746261047872438,5.785797680635252e-05,0.1069771665359973,0.0834425865382389,0.0448372264036595,1.0,341.97653237425345,384.8728319013278,81.23711777856283,78.19471778314974,22940.90446355408,244.0,9280.0,12.416830883086448,7.05,40.9023,0.009286,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25233.3301,25274.0,26105.0
142,126.03811407672367,200.46109887677275,453.3665170014039,186.04918564185465,0.9884783969943644,341.98113550365923,383.00735909528834,369.5386044550241,394.7045774034492,11.69721830816087,0.0305404531541931,81.23825020739615,82.09732014776611,35.19366455078125,82.09732014776611,81.21494303732129,78.21820415486395,81.23825020739615,132.0,0.6235294117647059,22933.98682566502,22637.5,296.48682566501884,9306.0,9582.0,448.0,0.0467543310373617,1,0,2.0,0.9418604651162792,3.668222386169809,3.606453995687738,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,64,11.283094417734535,0.0,129,385.4968699138587,22940.90446355408,0.3331337252472326,0.9460281889414356,420.4172446456188,341.9944612110107,0.0889827570747348,3.896468762754069e-05,0.1069426395808787,0.0834425865382389,0.044887601809344,1.0,341.97653237425345,385.4968699138587,81.2380057798899,78.21719795719298,22940.90446355408,244.0,9280.0,12.416830883086448,7.1,41.015,0.010446,414.5146,344.889,344.2752,88.5,89.6458,19690.144,1.007539,25228.25,25136.0,25956.0
143,126.0368725812214,200.46006016052627,454.2459643138848,186.03525028202353,0.9886285535770072,341.97653237425345,385.4968699138587,369.54181385681534,395.87201569521613,10.375145781357446,0.0269136965591337,81.23711777856283,82.09725437106954,35.19366455078125,82.09725437106954,81.22555172477732,78.21719795719298,81.23711777856283,132.0,0.6235294117647059,22941.78844427908,22650.5,291.2884442790819,9330.0,9603.0,448.0,0.0466520878892012,1,0,2.0,0.9418604651162792,3.6883047380655167,3.599186964045505,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,67,10.214268086002576,0.0,130,387.61938447354447,22941.78844427908,0.0016187163194651,0.8795577125371224,420.4172446456188,341.9944612110107,0.0830612330405129,5.242434831764786e-05,0.1069672367326059,0.0638776831377471,0.0448517118976461,1.0,341.9801420702651,387.61938447354447,81.23825020739615,78.21820415486395,22941.78844427908,244.0,9280.0,12.416830883086448,7.15,41.1278,0.011685,414.5146,344.882,344.2691,88.0,89.6463,19589.2465,1.002376,25222.8184,25134.0,25951.0
144,126.03646588155311,200.39720053520048,453.2780093412721,186.03295761876225,0.988077370256844,341.98274776817937,392.9591794001936,632.5727055780084,402.539566618712,9.58038721851841,0.0243801079622106,81.23864692984836,82.14407865879929,35.19366455078125,82.14407865879929,81.22696249658678,78.21855647819467,81.23864692984836,132.0,0.6235294117647059,22942.605161004933,8947.5,13995.105161004933,9179.0,9461.0,446.0,0.0471408941972307,1,0,2.0,0.94049008168028,3.621150849153428,3.7173731131317833,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,61,11.431381152661048,0.0,133,389.0431432923305,22941.887423036824,0.0628609409786258,0.9679576877687212,420.4172446456188,341.9944612110107,0.0653114628268171,3.4250387535017524e-05,0.1069340243299201,0.0507537666830723,0.04490017507961,1.0,341.9801420702651,387.61938447354447,81.23864692984836,78.21855647819467,22941.887423036824,244.0,9305.0,12.416830883086448,7.2,41.2406,0.013007,414.5146,344.8885,344.2772,87.5,89.6465,19597.1417,1.00278,25217.0234,25131.0,25950.0
145,126.03714605177048,200.39723603159337,453.4759378183669,186.06042851021897,0.98843714256005,341.98880772488496,384.8728319013278,632.5820405501253,395.352597504167,10.479765602839224,0.027229164373769,81.24013847816637,82.19181855364853,35.19366455078125,82.19181855364853,81.22833719304104,78.71932286795717,81.24013847816637,140.0,0.6235294117647059,22941.9934345637,9044.0,13897.9934345637,9339.0,9617.0,446.0,0.0463762087969221,1,0,2.0,0.94049008168028,3.594340782354727,3.642048567461406,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,65,11.314308988728888,0.0,130,390.5946729507358,22941.9934345637,0.0006810958218162,0.1998257539019964,420.4172446456188,341.9944612110107,0.0845455632398055,1.6530928909408438e-05,0.1069016425171558,0.0364520848636594,0.044947446515882,1.0,341.9801420702651,389.0431432923305,81.24013847816637,78.71500964263745,22941.9934345637,244.0,9305.0,13.731314997598588,7.25,41.3534,0.014413,414.5145,347.8757,347.2553,87.0,89.6491,19578.3728,1.00182,25210.8633,25135.0,25951.0
146,126.03821907153883,200.4740708035578,453.1283435945584,186.06740404036424,0.9885845224455786,341.9828781070755,390.5946729507358,632.5707448536414,407.15207803696313,16.557405086227334,0.0423902480828653,81.52432670416088,82.19083800528168,35.150390625,82.51807208616718,81.22699207222036,78.74141218507577,81.52432670416088,140.0,0.6,22956.221337388153,9030.5,13925.721337388151,9327.0,9601.0,444.0,0.046245182793459,1,0,2.0,0.9380116959064329,3.77238417661047,3.6071088430418974,0.6,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,65,12.441813622194804,0.0235294117647059,132,390.5946729507358,22942.605161004933,0.0768422641145698,0.3476642093253511,420.4172446456188,341.9944612110107,0.0709356527942169,3.386927347925894e-05,0.1069333278546916,0.0364520848636594,0.0539541849849632,1.0,341.98006003551774,389.0431432923305,81.52432670416088,78.71932286795717,22942.605161004933,244.0,9306.0,14.788761165810058,7.3,41.4662,0.015903,414.515,347.885,347.2678,87.0,89.6372,19631.4449,1.004536,25204.3262,25143.0,25958.0
147,126.04432670204632,200.46126172082376,453.307548357371,186.03637575029165,0.988109243697479,341.96891448878546,392.0092358870253,634.6268208814446,408.5645298524805,16.555293965455235,0.0422318977459663,82.20221588033371,82.23420003802039,37.150390625,82.73680823023949,81.22382153357118,78.71500964263745,82.20221588033371,140.0,0.6235294117647059,22940.64973523064,8949.0,13991.64973523064,9237.0,9520.0,443.0,0.0465336134453781,1,0,2.0,0.936768149882904,3.9353733228555337,3.60457405955068,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,60,11.885363536920082,0.0235294117647059,132,392.0092358870253,22946.802262130015,0.0141906924039513,0.1818711131530681,420.4172446456188,341.9944612110107,0.0675709883940165,7.469922797798123e-05,0.107007943449315,0.0234129341656699,0.0754384336706475,1.0,341.98006003551774,386.8285640561499,82.20221588033371,78.74141218507577,22946.802262130015,244.0,9320.0,14.788761165810058,7.35,41.5789,0.01748,414.5157,347.8752,347.2126,87.0,89.6233,19569.3545,1.001358,25197.4102,25152.0,25967.0
148,126.03447469390372,200.46450244595275,453.85961331161167,186.03161340754565,0.9884937904681032,341.9944612110107,401.9366686529085,322.81209132800626,421.4462866371931,19.509617984284603,0.048539034892415,82.20704228979301,82.2403948319716,36.39984130859375,82.81215269789021,81.24153057087176,78.7443699181222,82.20704228979301,140.0,0.6235294117647059,22946.802262130015,22642.0,304.80226213001515,9150.0,9421.0,439.0,0.0465980256872943,1,0,1.9411764705882353,0.935064935064935,3.9055732166442914,3.6512873041166727,0.6235294117647059,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,55,11.060824605330442,0.0,136,390.5946729507358,22956.221337388153,0.0103713241104419,0.5520854948367971,420.4172446456188,341.9944612110107,0.0439577020878105,0.0,0.1068714327090529,0.0364520848636594,0.0755913964036829,1.0,341.9779587580471,390.5946729507358,82.20704228979301,78.7443699181222,22956.221337388153,244.0,9327.0,14.788761165810058,7.4,41.6917,0.019145,414.5155,344.8699,344.2296,87.5,89.6726,19612.4188,1.003562,25190.1094,25179.0,25990.5
149,126.0223280869186,200.6683800113609,453.1488652507427,186.0446837118425,0.9885761934542422,341.95192131653545,386.342224178906,371.2534814295297,401.2740051266614,14.931780947755383,0.0386491043775759,82.24173969381366,82.24173969381366,36.39984130859375,82.86683792732066,81.84777543721049,79.12499867784365,82.24173969381366,140.0,0.6,22966.61993557976,22659.0,307.619935579758,9320.0,9594.0,439.0,0.0457577652699603,1,0,1.9411764705882353,0.9418052256532068,3.6973439142440654,3.5930480364743667,0.6,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,54,11.729455573956637,0.0235294117647059,131,390.5946729507358,22966.61993557976,0.2042390798500889,0.7108682289168841,420.4172446456188,341.9944612110107,0.0810504823498273,0.0001243876708546,0.107098747682547,0.0364520848636594,0.0766910564704446,1.0,341.98006003551774,390.5946729507358,82.23566167457469,79.12499867784365,22966.61993557976,244.0,9327.0,14.876706414602438,7.45,41.8045,0.020899,414.5153,347.873,347.2402,87.0,89.8387,19636.6415,1.004801,25182.4121,25196.0,26007.0
150,126.03594486224551,200.46375057699697,453.60630248206377,186.0317029443489,0.988866715681126,341.98006003551774,394.4485201765106,312.12005934045686,409.3252265911131,14.876706414602438,0.0377152040219223,82.23690238467239,82.23690238467239,35.150390625,82.88835390151782,82.12057175666426,79.62327978635179,82.23690238467239,140.0,0.6,22983.74576431197,22658.5,325.24576431197056,9256.0,9521.0,437.0,0.0458985400693204,1,0,1.9411764705882353,0.9404052443384984,3.731328537847697,3.5773836703695463,0.6,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,60,11.630660961631683,0.0,133,392.0092358870253,22980.5951414928,0.2050819884300435,0.4576213728874764,420.4172446456188,341.9944612110107,0.0617689326492728,4.210938224535887e-05,0.1069483864219345,0.0234129341656699,0.0765377482952835,1.0,341.9779587580471,386.8285640561499,82.23690238467239,79.62327978635179,22980.5951414928,244.0,9339.0,14.876706414602438,7.5,41.9173,0.022744,414.5151,347.8755,347.2562,87.0,89.8391,19557.3678,1.000745,25174.3164,25209.0,26021.0
151,126.03760484742511,200.46058691370249,454.03571898978424,186.02779581218064,0.9892397174906522,341.9749431028234,386.8285640561499,320.4181014587369,401.61732522196,14.788761165810058,0.0382307888816178,82.23566167457469,82.23566167457469,35.150390625,82.88167860550121,82.14337354158519,79.6691085867499,82.23566167457469,140.0,0.6,22996.832458602075,22673.0,323.83245860207535,9369.0,9628.0,437.0,0.0453884503531366,1,0,1.9411764705882353,0.941527446300716,3.821109729414125,3.5734347963453494,0.6,0.0,4.0,0.0,4.0,40.0,52.0,244.0,0.9529411764705882,60,11.562748550248006,0.0,131,386.8285640561499,22980.5951414928,0.0035727183260679,0.4294342822652019,420.4172446456188,341.9944612110107,0.079893679474974,5.707141606381416e-05,0.1069757291183407,0.0711673033680794,0.0764984266403245,1.0,341.9749431028234,386.8285640561499,82.24173969381366,79.6691085867499,22980.5951414928,244.0,9369.0,14.876706414602438,7.55,42.0301,0.024681,414.5153,344.8713,344.2434,88.5,89.8388,19569.0635,1.001344,25165.8164,25213.0,26030.0
152,126.03561259147628,200.4566355155539,454.02400213098935,186.03047771987,0.9894227801214116,341.9779587580471,384.85234444373606,379.7753488005112,395.2209725600442,10.368628116308116,0.0269418343580442,82.49433500736359,83.2353170954304,35.150390625,83.4208065706593,82.22479978017101,80.09942731983597,82.49433500736359,128.0,0.6352941176470588,22993.32767444964,22671.5,321.82767444963974,9462.0,9719.0,435.0,0.0447576911204856,1,0,1.9411764705882353,0.9424460431654677,3.664859479788649,3.5543228364566604,0.6352941176470588,0.0,4.0,0.0,4.0,40.0,56.0,240.0,0.9411764705882352,60,10.59636992260754,0.0352941176470588,130,386.342224178906,22980.5951414928,0.0044252266715,0.0120198755764682,420.4172446456188,341.9944612110107,0.0845942944891838,4.825356792359514e-05,0.1069596147486247,0.0756502844975438,0.084696525098493,1.0,341.9738873810295,386.8285640561499,82.49362923197494,80.09942731983597,22980.5951414928,240.0,9369.0,14.788761165810058,7.6,42.1429,0.026711,414.5154,344.8742,344.2565,87.5,90.8794,19566.2692,1.001201,25156.9023,25223.0,26037.0
